Month,Statistic Label,VALUE
1972-01-01 00:05:00,Highest Temperature,16.385714285714286
1972-01-01 00:05:00,Lowest Temperature,2.4285714285714284
1972-01-01 00:05:00,Mean Temperature,9.914285714285715
1972-01-01 00:06:00,Average Maximum Temperature,14.578571428571427
1972-01-01 00:06:00,Average Minimum Temperature,7.6000000000000005
1972-01-01 00:06:00,Highest Temperature,17.82857142857143
1972-01-01 00:06:00,Lowest Temperature,3.9285714285714284
1972-01-01 00:06:00,Mean Temperature,11.107142857142858
1972-01-01 00:07:00,Average Maximum Temperature,18.385714285714283
1972-01-01 00:07:00,Average Minimum Temperature,10.992857142857144
1972-01-01 00:07:00,Highest Temperature,24.32857142857143
1972-01-01 00:07:00,Lowest Temperature,6.514285714285714
1972-01-01 00:07:00,Mean Temperature,14.714285714285714
1972-01-01 00:08:00,Average Maximum Temperature,17.45
1972-01-01 00:08:00,Average Minimum Temperature,9.921428571428573
1972-01-01 00:08:00,Highest Temperature,21.985714285714288
1972-01-01 00:08:00,Lowest Temperature,5.1000000000000005
1972-01-01 00:08:00,Mean Temperature,13.700000000000001
1972-01-01 00:09:00,Average Maximum Temperature,16.178571428571427
1972-01-01 00:09:00,Average Minimum Temperature,7.7
1972-01-01 00:09:00,Highest Temperature,22.150000000000002
1972-01-01 00:09:00,Lowest Temperature,1.6214285714285714
1972-01-01 00:09:00,Mean Temperature,11.957142857142857
1972-01-01 00:10:00,Average Maximum Temperature,14.185714285714285
1972-01-01 00:10:00,Average Minimum Temperature,7.942857142857143
1972-01-01 00:10:00,Highest Temperature,18.321428571428573
1972-01-01 00:10:00,Lowest Temperature,1.2142857142857142
1972-01-01 00:10:00,Mean Temperature,11.085714285714285
1972-01-01 00:11:00,Average Maximum Temperature,9.65
1972-01-01 00:11:00,Average Minimum Temperature,3.6571428571428575
1972-01-01 00:11:00,Highest Temperature,14.921428571428573
1972-01-01 00:11:00,Lowest Temperature,-3.257142857142857
1972-01-01 00:11:00,Mean Temperature,6.671428571428572
1972-01-01 00:12:00,Average Maximum Temperature,9.635714285714286
1972-01-01 00:12:00,Average Minimum Temperature,4.464285714285714
1972-01-01 00:12:00,Highest Temperature,13.200000000000001
1972-01-01 00:12:00,Lowest Temperature,-2.9714285714285715
1972-01-01 00:12:00,Mean Temperature,7.071428571428571
1973-01-01 00:01:00,Average Maximum Temperature,8.7
1973-01-01 00:01:00,Average Minimum Temperature,4.3
1973-01-01 00:01:00,Highest Temperature,11.942857142857145
1973-01-01 00:01:00,Lowest Temperature,-3.8428571428571425
1973-01-01 00:01:00,Mean Temperature,6.535714285714286
1973-01-01 00:02:00,Average Maximum Temperature,8.192857142857143
1973-01-01 00:02:00,Average Minimum Temperature,3.257142857142857
1973-01-01 00:02:00,Highest Temperature,11.799999999999999
1973-01-01 00:02:00,Lowest Temperature,-3.507142857142857
1973-01-01 00:02:00,Mean Temperature,5.75
1973-01-01 00:03:00,Average Maximum Temperature,10.4
1973-01-01 00:03:00,Average Minimum Temperature,3.185714285714286
1973-01-01 00:03:00,Highest Temperature,14.635714285714286
1973-01-01 00:03:00,Lowest Temperature,-1.5571428571428572
1973-01-01 00:03:00,Mean Temperature,6.814285714285715
1973-01-01 00:04:00,Average Maximum Temperature,11.035714285714286
1973-01-01 00:04:00,Average Minimum Temperature,4.128571428571428
1973-01-01 00:04:00,Highest Temperature,15.4
1973-01-01 00:04:00,Lowest Temperature,-2.3285714285714287
1973-01-01 00:04:00,Mean Temperature,7.607142857142857
1973-01-01 00:05:00,Average Maximum Temperature,14.064285714285715
1973-01-01 00:05:00,Average Minimum Temperature,7.25
1973-01-01 00:05:00,Highest Temperature,19.150000000000002
1973-01-01 00:05:00,Lowest Temperature,0.7857142857142857
1973-01-01 00:05:00,Mean Temperature,10.671428571428573
1973-01-01 00:06:00,Average Maximum Temperature,17.52857142857143
1973-01-01 00:06:00,Average Minimum Temperature,9.692857142857141
1973-01-01 00:06:00,Highest Temperature,22.107142857142858
1973-01-01 00:06:00,Lowest Temperature,4.25
1973-01-01 00:06:00,Mean Temperature,13.635714285714286
1973-01-01 00:07:00,Average Maximum Temperature,17.97142857142857
1973-01-01 00:07:00,Average Minimum Temperature,11.12857142857143
1973-01-01 00:07:00,Highest Temperature,23.07857142857143
1973-01-01 00:07:00,Lowest Temperature,6.542857142857143
1973-01-01 00:07:00,Mean Temperature,14.578571428571427
1973-01-01 00:08:00,Average Maximum Temperature,18.849999999999998
1973-01-01 00:08:00,Average Minimum Temperature,11.564285714285715
1973-01-01 00:08:00,Highest Temperature,26.071428571428573
1973-01-01 00:08:00,Lowest Temperature,6.614285714285714
1973-01-01 00:08:00,Mean Temperature,15.228571428571428
1973-01-01 00:09:00,Average Maximum Temperature,17.007142857142856
1973-01-01 00:09:00,Average Minimum Temperature,10.021428571428572
1973-01-01 00:09:00,Highest Temperature,23.185714285714287
1973-01-01 00:09:00,Lowest Temperature,3.935714285714286
1973-01-01 00:09:00,Mean Temperature,13.535714285714286
1973-01-01 00:10:00,Average Maximum Temperature,13.064285714285715
1973-01-01 00:10:00,Average Minimum Temperature,7.307142857142857
1973-01-01 00:10:00,Highest Temperature,17.785714285714285
1973-01-01 00:10:00,Lowest Temperature,0.35714285714285715
1973-01-01 00:10:00,Mean Temperature,10.214285714285714
1973-01-01 00:11:00,Average Maximum Temperature,10.735714285714286
1973-01-01 00:11:00,Average Minimum Temperature,5.05
1973-01-01 00:11:00,Highest Temperature,14.5
1973-01-01 00:11:00,Lowest Temperature,-2.45
1973-01-01 00:11:00,Mean Temperature,7.928571428571429
1973-01-01 00:12:00,Average Maximum Temperature,8.992857142857144
1973-01-01 00:12:00,Average Minimum Temperature,3.3785714285714286
1973-01-01 00:12:00,Highest Temperature,12.435714285714285
1973-01-01 00:12:00,Lowest Temperature,-3.0142857142857147
1973-01-01 00:12:00,Mean Temperature,6.2
1974-01-01 00:01:00,Average Maximum Temperature,9.607142857142858
1974-01-01 00:01:00,Average Minimum Temperature,4.014285714285714
1974-01-01 00:01:00,Highest Temperature,11.992857142857144
1974-01-01 00:01:00,Lowest Temperature,-0.5785714285714285
1974-01-01 00:01:00,Mean Temperature,6.821428571428571
1974-01-01 00:02:00,Average Maximum Temperature,8.65
1974-01-01 00:02:00,Average Minimum Temperature,3.35
1974-01-01 00:02:00,Highest Temperature,11.528571428571428
1974-01-01 00:02:00,Lowest Temperature,-0.7785714285714286
1974-01-01 00:02:00,Mean Temperature,6.042857142857143
1974-01-01 00:03:00,Average Maximum Temperature,9.35
1974-01-01 00:03:00,Average Minimum Temperature,3.2214285714285715
1974-01-01 00:03:00,Highest Temperature,14.314285714285715
1974-01-01 00:03:00,Lowest Temperature,-2.2714285714285714
1974-01-01 00:03:00,Mean Temperature,6.307142857142857
1974-01-01 00:04:00,Average Maximum Temperature,12.971428571428572
1974-01-01 00:04:00,Average Minimum Temperature,4.478571428571429
1974-01-01 00:04:00,Highest Temperature,17.492857142857144
1974-01-01 00:04:00,Lowest Temperature,0.5857142857142857
1974-01-01 00:04:00,Mean Temperature,8.75
1974-01-01 00:05:00,Average Maximum Temperature,13.807142857142859
1974-01-01 00:05:00,Average Minimum Temperature,6.885714285714286
1974-01-01 00:05:00,Highest Temperature,17.70714285714286
1974-01-01 00:05:00,Lowest Temperature,0.3714285714285715
1974-01-01 00:05:00,Mean Temperature,10.37142857142857
1974-01-01 00:06:00,Average Maximum Temperature,16.478571428571428
1974-01-01 00:06:00,Average Minimum Temperature,9.164285714285715
1974-01-01 00:06:00,Highest Temperature,23.07857142857143
1974-01-01 00:06:00,Lowest Temperature,4.8428571428571425
1974-01-01 00:06:00,Mean Temperature,12.842857142857143
1974-01-01 00:07:00,Average Maximum Temperature,17.4
1974-01-01 00:07:00,Average Minimum Temperature,10.828571428571427
1974-01-01 00:07:00,Highest Temperature,20.75714285714286
1974-01-01 00:07:00,Lowest Temperature,6.571428571428571
1974-01-01 00:07:00,Mean Temperature,14.142857142857142
1974-01-01 00:08:00,Average Maximum Temperature,17.65
1974-01-01 00:08:00,Average Minimum Temperature,10.478571428571428
1974-01-01 00:08:00,Highest Temperature,20.599999999999998
1974-01-01 00:08:00,Lowest Temperature,5.207142857142857
1974-01-01 00:08:00,Mean Temperature,14.107142857142858
1974-01-01 00:09:00,Average Maximum Temperature,14.407142857142857
1974-01-01 00:09:00,Average Minimum Temperature,7.935714285714285
1974-01-01 00:09:00,Highest Temperature,17.77857142857143
1974-01-01 00:09:00,Lowest Temperature,1.9642857142857142
1974-01-01 00:09:00,Mean Temperature,11.185714285714285
1974-01-01 00:10:00,Average Maximum Temperature,11.242857142857144
1974-01-01 00:10:00,Average Minimum Temperature,5.542857142857143
1974-01-01 00:10:00,Highest Temperature,13.957142857142857
1974-01-01 00:10:00,Lowest Temperature,1.407142857142857
1974-01-01 00:10:00,Mean Temperature,8.421428571428573
1974-01-01 00:11:00,Average Maximum Temperature,9.492857142857144
1974-01-01 00:11:00,Average Minimum Temperature,3.507142857142857
1974-01-01 00:11:00,Highest Temperature,12.87857142857143
1974-01-01 00:11:00,Lowest Temperature,-2.1142857142857143
1974-01-01 00:11:00,Mean Temperature,6.535714285714286
1974-01-01 00:12:00,Average Maximum Temperature,10.635714285714286
1974-01-01 00:12:00,Average Minimum Temperature,5.942857142857143
1974-01-01 00:12:00,Highest Temperature,13.335714285714285
1974-01-01 00:12:00,Lowest Temperature,0.6285714285714287
1974-01-01 00:12:00,Mean Temperature,8.314285714285715
1975-01-01 00:01:00,Average Maximum Temperature,9.592857142857143
1975-01-01 00:01:00,Average Minimum Temperature,3.935714285714286
1975-01-01 00:01:00,Highest Temperature,12.264285714285714
1975-01-01 00:01:00,Lowest Temperature,-0.9428571428571428
1975-01-01 00:01:00,Mean Temperature,6.785714285714286
1975-01-01 00:02:00,Average Maximum Temperature,9.171428571428573
1975-01-01 00:02:00,Average Minimum Temperature,4.271428571428571
1975-01-01 00:02:00,Highest Temperature,12.607142857142858
1975-01-01 00:02:00,Lowest Temperature,-0.35714285714285715
1975-01-01 00:02:00,Mean Temperature,6.757142857142857
1975-01-01 00:03:00,Average Maximum Temperature,8.892857142857142
1975-01-01 00:03:00,Average Minimum Temperature,2.4714285714285715
1975-01-01 00:03:00,Highest Temperature,12.435714285714285
1975-01-01 00:03:00,Lowest Temperature,-2.664285714285714
1975-01-01 00:03:00,Mean Temperature,5.707142857142857
1975-01-01 00:04:00,Average Maximum Temperature,11.907142857142857
1975-01-01 00:04:00,Average Minimum Temperature,4.928571428571429
1975-01-01 00:04:00,Highest Temperature,20.12857142857143
1975-01-01 00:04:00,Lowest Temperature,-1.35
1975-01-01 00:04:00,Mean Temperature,8.435714285714285
1975-01-01 00:05:00,Average Maximum Temperature,14.328571428571427
1975-01-01 00:05:00,Average Minimum Temperature,5.8428571428571425
1975-01-01 00:05:00,Highest Temperature,19.764285714285712
1975-01-01 00:05:00,Lowest Temperature,1.657142857142857
1975-01-01 00:05:00,Mean Temperature,10.1
1975-01-01 00:06:00,Average Maximum Temperature,18.400000000000002
1975-01-01 00:06:00,Average Minimum Temperature,9.242857142857144
1975-01-01 00:06:00,Highest Temperature,24.207142857142856
1975-01-01 00:06:00,Lowest Temperature,2.6571428571428575
1975-01-01 00:06:00,Mean Temperature,13.85
1975-01-01 00:07:00,Average Maximum Temperature,19.52857142857143
1975-01-01 00:07:00,Average Minimum Temperature,12.15
1975-01-01 00:07:00,Highest Temperature,23.957142857142856
1975-01-01 00:07:00,Lowest Temperature,7.371428571428572
1975-01-01 00:07:00,Mean Temperature,15.87857142857143
1975-01-01 00:08:00,Average Maximum Temperature,20.042857142857144
1975-01-01 00:08:00,Average Minimum Temperature,12.171428571428573
1975-01-01 00:08:00,Highest Temperature,27.0
1975-01-01 00:08:00,Lowest Temperature,5.678571428571429
1975-01-01 00:08:00,Mean Temperature,16.12857142857143
1975-01-01 00:09:00,Average Maximum Temperature,15.842857142857143
1975-01-01 00:09:00,Average Minimum Temperature,8.657142857142857
1975-01-01 00:09:00,Highest Temperature,20.735714285714288
1975-01-01 00:09:00,Lowest Temperature,2.9642857142857144
1975-01-01 00:09:00,Mean Temperature,12.278571428571428
1975-01-01 00:10:00,Average Maximum Temperature,13.792857142857143
1975-01-01 00:10:00,Average Minimum Temperature,8.464285714285714
1975-01-01 00:10:00,Highest Temperature,17.242857142857144
1975-01-01 00:10:00,Lowest Temperature,1.1785714285714286
1975-01-01 00:10:00,Mean Temperature,11.157142857142857
1975-01-01 00:11:00,Average Maximum Temperature,10.37142857142857
1975-01-01 00:11:00,Average Minimum Temperature,4.714285714285714
1975-01-01 00:11:00,Highest Temperature,13.814285714285715
1975-01-01 00:11:00,Lowest Temperature,-0.8857142857142856
1975-01-01 00:11:00,Mean Temperature,7.571428571428571
1975-01-01 00:12:00,Average Maximum Temperature,8.52142857142857
1975-01-01 00:12:00,Average Minimum Temperature,3.9714285714285715
1975-01-01 00:12:00,Highest Temperature,11.535714285714286
1975-01-01 00:12:00,Lowest Temperature,-2.15
1975-01-01 00:12:00,Mean Temperature,6.271428571428571
1976-01-01 00:01:00,Average Maximum Temperature,9.042857142857143
1976-01-01 00:01:00,Average Minimum Temperature,4.3428571428571425
1976-01-01 00:01:00,Highest Temperature,12.692857142857141
1976-01-01 00:01:00,Lowest Temperature,-2.15
1976-01-01 00:01:00,Mean Temperature,6.714285714285714
1976-01-01 00:02:00,Average Maximum Temperature,8.55
1976-01-01 00:02:00,Average Minimum Temperature,3.335714285714286
1976-01-01 00:02:00,Highest Temperature,12.685714285714285
1976-01-01 00:02:00,Lowest Temperature,-1.092857142857143
1976-01-01 00:02:00,Mean Temperature,5.971428571428571
1976-01-01 00:03:00,Average Maximum Temperature,9.514285714285714
1976-01-01 00:03:00,Average Minimum Temperature,3.75
1976-01-01 00:03:00,Highest Temperature,13.064285714285715
1976-01-01 00:03:00,Lowest Temperature,-1.8571428571428572
1976-01-01 00:03:00,Mean Temperature,6.664285714285714
1976-01-01 00:04:00,Average Maximum Temperature,12.207142857142857
1976-01-01 00:04:00,Average Minimum Temperature,4.714285714285714
1976-01-01 00:04:00,Highest Temperature,17.264285714285712
1976-01-01 00:04:00,Lowest Temperature,-0.4642857142857143
1976-01-01 00:04:00,Mean Temperature,8.485714285714286
1976-01-01 00:05:00,Average Maximum Temperature,13.950000000000001
1976-01-01 00:05:00,Average Minimum Temperature,7.042857142857143
1976-01-01 00:05:00,Highest Temperature,18.357142857142858
1976-01-01 00:05:00,Lowest Temperature,2.314285714285714
1976-01-01 00:05:00,Mean Temperature,10.528571428571428
1976-01-01 00:06:00,Average Maximum Temperature,18.614285714285717
1976-01-01 00:06:00,Average Minimum Temperature,11.014285714285714
1976-01-01 00:06:00,Highest Temperature,27.185714285714287
1976-01-01 00:06:00,Lowest Temperature,5.8428571428571425
1976-01-01 00:06:00,Mean Temperature,14.835714285714285
1976-01-01 00:07:00,Average Maximum Temperature,19.45
1976-01-01 00:07:00,Average Minimum Temperature,12.464285714285714
1976-01-01 00:07:00,Highest Temperature,27.521428571428572
1976-01-01 00:07:00,Lowest Temperature,7.55
1976-01-01 00:07:00,Mean Temperature,15.992857142857144
1976-01-01 00:08:00,Average Maximum Temperature,21.214285714285715
1976-01-01 00:08:00,Average Minimum Temperature,11.45
1976-01-01 00:08:00,Highest Temperature,26.50714285714286
1976-01-01 00:08:00,Lowest Temperature,6.9071428571428575
1976-01-01 00:08:00,Mean Temperature,16.364285714285714
1976-01-01 00:09:00,Average Maximum Temperature,16.42142857142857
1976-01-01 00:09:00,Average Minimum Temperature,9.5
1976-01-01 00:09:00,Highest Temperature,20.164285714285715
1976-01-01 00:09:00,Lowest Temperature,4.114285714285714
1976-01-01 00:09:00,Mean Temperature,12.978571428571428
1976-01-01 00:10:00,Average Maximum Temperature,12.928571428571429
1976-01-01 00:10:00,Average Minimum Temperature,6.221428571428571
1976-01-01 00:10:00,Highest Temperature,16.964285714285715
1976-01-01 00:10:00,Lowest Temperature,0.7285714285714286
1976-01-01 00:10:00,Mean Temperature,9.592857142857143
1976-01-01 00:11:00,Average Maximum Temperature,9.75
1976-01-01 00:11:00,Average Minimum Temperature,3.7642857142857147
1976-01-01 00:11:00,Highest Temperature,12.107142857142858
1976-01-01 00:11:00,Lowest Temperature,-2.407142857142857
1976-01-01 00:11:00,Mean Temperature,6.778571428571429
1976-01-01 00:12:00,Average Maximum Temperature,5.928571428571429
1976-01-01 00:12:00,Average Minimum Temperature,1.0999999999999999
1976-01-01 00:12:00,Highest Temperature,9.128571428571428
1976-01-01 00:12:00,Lowest Temperature,-3.8642857142857143
1976-01-01 00:12:00,Mean Temperature,3.5285714285714285
1977-01-01 00:01:00,Average Maximum Temperature,6.442857142857143
1977-01-01 00:01:00,Average Minimum Temperature,1.1
1977-01-01 00:01:00,Highest Temperature,10.807142857142859
1977-01-01 00:01:00,Lowest Temperature,-5.442857142857143
1977-01-01 00:01:00,Mean Temperature,3.792857142857143
1977-01-01 00:02:00,Average Maximum Temperature,8.192857142857143
1977-01-01 00:02:00,Average Minimum Temperature,2.9785714285714286
1977-01-01 00:02:00,Highest Temperature,11.157142857142857
1977-01-01 00:02:00,Lowest Temperature,-1.8214285714285714
1977-01-01 00:02:00,Mean Temperature,5.6000000000000005
1977-01-01 00:03:00,Average Maximum Temperature,10.192857142857141
1977-01-01 00:03:00,Average Minimum Temperature,4.692857142857143
1977-01-01 00:03:00,Highest Temperature,14.107142857142858
1977-01-01 00:03:00,Lowest Temperature,-1.4214285714285713
1977-01-01 00:03:00,Mean Temperature,7.471428571428571
1977-01-01 00:04:00,Average Maximum Temperature,10.757142857142856
1977-01-01 00:04:00,Average Minimum Temperature,4.307142857142857
1977-01-01 00:04:00,Highest Temperature,14.807142857142859
1977-01-01 00:04:00,Lowest Temperature,-1.1214285714285714
1977-01-01 00:04:00,Mean Temperature,7.564285714285715
1977-01-01 00:05:00,Average Maximum Temperature,14.478571428571428
1977-01-01 00:05:00,Average Minimum Temperature,6.221428571428571
1977-01-01 00:05:00,Highest Temperature,20.17142857142857
1977-01-01 00:05:00,Lowest Temperature,0.7571428571428572
1977-01-01 00:05:00,Mean Temperature,10.37142857142857
1977-01-01 00:06:00,Average Maximum Temperature,16.12857142857143
1977-01-01 00:06:00,Average Minimum Temperature,8.22857142857143
1977-01-01 00:06:00,Highest Temperature,22.400000000000002
1977-01-01 00:06:00,Lowest Temperature,3.564285714285714
1977-01-01 00:06:00,Mean Temperature,12.207142857142857
1977-01-01 00:07:00,Average Maximum Temperature,19.185714285714287
1977-01-01 00:07:00,Average Minimum Temperature,11.707142857142857
1977-01-01 00:07:00,Highest Temperature,25.042857142857144
1977-01-01 00:07:00,Lowest Temperature,7.278571428571429
1977-01-01 00:07:00,Mean Temperature,15.478571428571428
1977-01-01 00:08:00,Average Maximum Temperature,18.842857142857145
1977-01-01 00:08:00,Average Minimum Temperature,10.807142857142859
1977-01-01 00:08:00,Highest Temperature,22.985714285714288
1977-01-01 00:08:00,Lowest Temperature,6.071428571428571
1977-01-01 00:08:00,Mean Temperature,14.85
1977-01-01 00:09:00,Average Maximum Temperature,15.992857142857144
1977-01-01 00:09:00,Average Minimum Temperature,9.450000000000001
1977-01-01 00:09:00,Highest Temperature,20.52857142857143
1977-01-01 00:09:00,Lowest Temperature,3.3642857142857143
1977-01-01 00:09:00,Mean Temperature,12.75
1977-01-01 00:10:00,Average Maximum Temperature,14.314285714285715
1977-01-01 00:10:00,Average Minimum Temperature,9.264285714285714
1977-01-01 00:10:00,Highest Temperature,17.385714285714286
1977-01-01 00:10:00,Lowest Temperature,4.271428571428571
1977-01-01 00:10:00,Mean Temperature,11.807142857142859
1977-01-01 00:11:00,Average Maximum Temperature,8.964285714285714
1977-01-01 00:11:00,Average Minimum Temperature,3.1357142857142857
1977-01-01 00:11:00,Highest Temperature,14.857142857142858
1977-01-01 00:11:00,Lowest Temperature,-3.414285714285714
1977-01-01 00:11:00,Mean Temperature,6.078571428571428
1977-01-01 00:12:00,Average Maximum Temperature,9.314285714285715
1977-01-01 00:12:00,Average Minimum Temperature,5.535714285714286
1977-01-01 00:12:00,Highest Temperature,13.071428571428571
1977-01-01 00:12:00,Lowest Temperature,-0.9714285714285714
1977-01-01 00:12:00,Mean Temperature,7.442857142857143
1978-01-01 00:01:00,Average Maximum Temperature,7.078571428571428
1978-01-01 00:01:00,Average Minimum Temperature,1.842857142857143
1978-01-01 00:01:00,Highest Temperature,10.635714285714286
1978-01-01 00:01:00,Lowest Temperature,-2.807142857142857
1978-01-01 00:01:00,Mean Temperature,4.478571428571429
1978-01-01 00:02:00,Average Maximum Temperature,6.778571428571429
1978-01-01 00:02:00,Average Minimum Temperature,1.7785714285714285
1978-01-01 00:02:00,Highest Temperature,12.435714285714285
1978-01-01 00:02:00,Lowest Temperature,-5.785714285714286
1978-01-01 00:02:00,Mean Temperature,4.307142857142857
1978-01-01 00:03:00,Average Maximum Temperature,9.87142857142857
1978-01-01 00:03:00,Average Minimum Temperature,3.5214285714285714
1978-01-01 00:03:00,Highest Temperature,13.564285714285715
1978-01-01 00:03:00,Lowest Temperature,-1.75
1978-01-01 00:03:00,Mean Temperature,6.721428571428571
1978-01-01 00:04:00,Average Maximum Temperature,10.521428571428572
1978-01-01 00:04:00,Average Minimum Temperature,3.9499999999999997
1978-01-01 00:04:00,Highest Temperature,15.314285714285715
1978-01-01 00:04:00,Lowest Temperature,-1.4785714285714284
1978-01-01 00:04:00,Mean Temperature,7.257142857142857
1978-01-01 00:05:00,Average Maximum Temperature,15.364285714285714
1978-01-01 00:05:00,Average Minimum Temperature,7.2
1978-01-01 00:05:00,Highest Temperature,23.22142857142857
1978-01-01 00:05:00,Lowest Temperature,1.8214285714285714
1978-01-01 00:05:00,Mean Temperature,11.299999999999999
1978-01-01 00:06:00,Average Maximum Temperature,16.257142857142856
1978-01-01 00:06:00,Average Minimum Temperature,9.1
1978-01-01 00:06:00,Highest Temperature,22.82857142857143
1978-01-01 00:06:00,Lowest Temperature,4.964285714285714
1978-01-01 00:06:00,Mean Temperature,12.707142857142857
1978-01-01 00:07:00,Average Maximum Temperature,17.32857142857143
1978-01-01 00:07:00,Average Minimum Temperature,10.921428571428573
1978-01-01 00:07:00,Highest Temperature,22.607142857142858
1978-01-01 00:07:00,Lowest Temperature,7.328571428571428
1978-01-01 00:07:00,Mean Temperature,14.15
1978-01-01 00:08:00,Average Maximum Temperature,17.407142857142855
1978-01-01 00:08:00,Average Minimum Temperature,11.321428571428571
1978-01-01 00:08:00,Highest Temperature,21.24285714285714
1978-01-01 00:08:00,Lowest Temperature,7.428571428571429
1978-01-01 00:08:00,Mean Temperature,14.392857142857142
1978-01-01 00:09:00,Average Maximum Temperature,17.00714285714286
1978-01-01 00:09:00,Average Minimum Temperature,10.685714285714285
1978-01-01 00:09:00,Highest Temperature,20.564285714285713
1978-01-01 00:09:00,Lowest Temperature,5.821428571428571
1978-01-01 00:09:00,Mean Temperature,13.87142857142857
1978-01-01 00:10:00,Average Maximum Temperature,14.75
1978-01-01 00:10:00,Average Minimum Temperature,9.457142857142857
1978-01-01 00:10:00,Highest Temperature,18.464285714285715
1978-01-01 00:10:00,Lowest Temperature,3.892857142857143
1978-01-01 00:10:00,Mean Temperature,12.12857142857143
1978-01-01 00:11:00,Average Maximum Temperature,11.9
1978-01-01 00:11:00,Average Minimum Temperature,6.328571428571428
1978-01-01 00:11:00,Highest Temperature,16.064285714285713
1978-01-01 00:11:00,Lowest Temperature,-2.2
1978-01-01 00:11:00,Mean Temperature,9.142857142857142
1978-01-01 00:12:00,Average Maximum Temperature,8.114285714285714
1978-01-01 00:12:00,Average Minimum Temperature,3.4714285714285715
1978-01-01 00:12:00,Highest Temperature,13.292857142857143
1978-01-01 00:12:00,Lowest Temperature,-4.607142857142857
1978-01-01 00:12:00,Mean Temperature,5.821428571428571
1979-01-01 00:01:00,Average Maximum Temperature,5.4
1979-01-01 00:01:00,Average Minimum Temperature,-0.15999999999999998
1979-01-01 00:01:00,Highest Temperature,10.693333333333333
1979-01-01 00:01:00,Lowest Temperature,-8.92
1979-01-01 00:01:00,Mean Temperature,2.6333333333333333
1979-01-01 00:02:00,Average Maximum Temperature,6.173333333333333
1979-01-01 00:02:00,Average Minimum Temperature,0.9866666666666667
1979-01-01 00:02:00,Highest Temperature,10.866666666666667
1979-01-01 00:02:00,Lowest Temperature,-4.913333333333333
1979-01-01 00:02:00,Mean Temperature,3.5933333333333333
1979-01-01 00:03:00,Average Maximum Temperature,8.186666666666666
1979-01-01 00:03:00,Average Minimum Temperature,1.7733333333333334
1979-01-01 00:03:00,Highest Temperature,12.22
1979-01-01 00:03:00,Lowest Temperature,-3.033333333333333
1979-01-01 00:03:00,Mean Temperature,5.006666666666666
1979-01-01 00:04:00,Average Maximum Temperature,10.626666666666667
1979-01-01 00:04:00,Average Minimum Temperature,4.133333333333334
1979-01-01 00:04:00,Highest Temperature,15.34
1979-01-01 00:04:00,Lowest Temperature,-1.5266666666666668
1979-01-01 00:04:00,Mean Temperature,7.406666666666666
1979-01-01 00:05:00,Average Maximum Temperature,12.466666666666667
1979-01-01 00:05:00,Average Minimum Temperature,5.319999999999999
1979-01-01 00:05:00,Highest Temperature,18.646666666666665
1979-01-01 00:05:00,Lowest Temperature,-1.06
1979-01-01 00:05:00,Mean Temperature,8.92
1979-01-01 00:06:00,Average Maximum Temperature,16.52
1979-01-01 00:06:00,Average Minimum Temperature,9.626666666666667
1979-01-01 00:06:00,Highest Temperature,22.473333333333336
1979-01-01 00:06:00,Lowest Temperature,5.7266666666666675
1979-01-01 00:06:00,Mean Temperature,13.106666666666666
1979-01-01 00:07:00,Average Maximum Temperature,18.60666666666667
1979-01-01 00:07:00,Average Minimum Temperature,11.620000000000001
1979-01-01 00:07:00,Highest Temperature,22.473333333333336
1979-01-01 00:07:00,Lowest Temperature,6.8
1979-01-01 00:07:00,Mean Temperature,15.139999999999999
1979-01-01 00:08:00,Average Maximum Temperature,17.373333333333335
1979-01-01 00:08:00,Average Minimum Temperature,10.486666666666668
1979-01-01 00:08:00,Highest Temperature,21.720000000000002
1979-01-01 00:08:00,Lowest Temperature,5.833333333333333
1979-01-01 00:08:00,Mean Temperature,13.953333333333335
1979-01-01 00:09:00,Average Maximum Temperature,16.053333333333335
1979-01-01 00:09:00,Average Minimum Temperature,9.42
1979-01-01 00:09:00,Highest Temperature,19.986666666666668
1979-01-01 00:09:00,Lowest Temperature,2.8400000000000003
1979-01-01 00:09:00,Mean Temperature,12.76
1979-01-01 00:10:00,Average Maximum Temperature,14.173333333333334
1979-01-01 00:10:00,Average Minimum Temperature,8.02
1979-01-01 00:10:00,Highest Temperature,18.166666666666668
1979-01-01 00:10:00,Lowest Temperature,1.6666666666666667
1979-01-01 00:10:00,Mean Temperature,11.120000000000001
1979-01-01 00:11:00,Average Maximum Temperature,10.886666666666667
1979-01-01 00:11:00,Average Minimum Temperature,5.239999999999999
1979-01-01 00:11:00,Highest Temperature,15.826666666666666
1979-01-01 00:11:00,Lowest Temperature,-1.0799999999999998
1979-01-01 00:11:00,Mean Temperature,8.086666666666668
1979-01-01 00:12:00,Average Maximum Temperature,8.426666666666668
1979-01-01 00:12:00,Average Minimum Temperature,3.3466666666666667
1979-01-01 00:12:00,Highest Temperature,13.226666666666667
1979-01-01 00:12:00,Lowest Temperature,-1.4333333333333333
1979-01-01 00:12:00,Mean Temperature,5.9
1980-01-01 00:01:00,Average Maximum Temperature,6.88
1980-01-01 00:01:00,Average Minimum Temperature,1.6533333333333333
1980-01-01 00:01:00,Highest Temperature,11.58
1980-01-01 00:01:00,Lowest Temperature,-4.22
1980-01-01 00:01:00,Mean Temperature,4.306666666666667
1980-01-01 00:02:00,Average Maximum Temperature,9.2
